salary_id,employee_id,effective_date,previous_salary,new_salary,increment_percent,change_reason
5449,387,2025-06-07,1159607,1215384.1,4.81,Annual Increment
5450,2061,2025-06-05,1165470,1242274.47,6.59,Market Adjustment
5451,1362,2025-01-01,1403932,1577458.0,12.36,Salary Revision
5452,1282,2024-06-04,1443227,1670390.93,15.74,Performance Bonus
5453,686,2025-03-23,1726348,1980811.7,14.74,Performance Bonus
5454,2278,2025-03-30,1333732,1383880.32,3.76,Annual Increment
5455,1392,2024-01-16,745626,828688.74,11.14,Salary Revision
5456,885,2024-05-27,390863,438978.24,12.31,Performance Bonus
5457,2494,2025-06-27,574163,640995.57,11.64,Salary Revision
5458,1965,2024-01-25,611503,713379.4,16.66,Market Adjustment
5459,1359,2024-09-14,902196,1062155.35,17.73,Annual Increment
5460,2105,2024-08-15,539621,571242.79,5.86,Performance Bonus
5461,666,2025-01-16,252556,262456.2,3.92,Salary Revision
5462,876,2024-11-24,1539836,1663176.86,8.01,Promotion
5463,2562,2025-09-23,729489,768151.92,5.3,Promotion
5464,243,2024-10-02,778402,813507.93,4.51,Market Adjustment
5465,1996,2024-03-27,834604,952533.55,14.13,Promotion
5466,2150,2025-08-25,480070,499848.88,4.12,Market Adjustment
5467,2365,2025-05-02,1513415,1741637.98,15.08,Annual Increment
5468,2758,2024-12-04,515358,595290.03,15.51,Annual Increment
5469,523,2025-04-05,325740,370626.97,13.78,Annual Increment
5470,1135,2025-10-29,1748193,2007450.02,14.83,Promotion
5471,538,2025-11-29,523855,603428.57,15.19,Performance Bonus
5472,1472,2025-12-23,516741,593322.02,14.82,Annual Increment
5473,999,2025-07-28,1032092,1188969.98,15.2,Annual Increment
5474,536,2024-11-12,1305576,1365501.94,4.59,Market Adjustment
5475,193,2024-02-18,1103872,1184565.04,7.31,Promotion
5476,12,2024-08-18,1680639,2012229.07,19.73,Annual Increment
5477,1411,2025-10-01,1749982,2038379.03,16.48,Promotion
5478,1803,2024-05-30,1208226,1338835.23,10.81,Performance Bonus
5479,2395,2025-11-29,451229,511648.56,13.39,Promotion
5480,541,2024-11-25,398976,457306.29,14.62,Promotion
5481,2451,2024-08-03,438028,482137.42,10.07,Annual Increment
5482,1924,2025-08-08,876079,958693.25,9.43,Salary Revision
5483,168,2025-10-26,583701,658940.06,12.89,Salary Revision
5484,894,2025-09-21,500256,595554.77,19.05,Annual Increment
5485,1080,2024-08-11,769970,903328.8,17.32,Salary Revision
5486,1131,2024-03-18,390259,443100.07,13.54,Performance Bonus
5487,665,2024-02-14,566325,637965.11,12.65,Promotion
5488,486,2024-03-14,1130383,1257890.2,11.28,Salary Revision
5489,229,2025-04-17,1019429,1120352.47,9.9,Market Adjustment
5490,1711,2025-09-29,1074718,1191109.96,10.83,Annual Increment
5491,1570,2024-05-17,740456,850857.99,14.91,Promotion
5492,345,2025-05-01,1446064,1615398.09,11.71,Performance Bonus
5493,1483,2025-02-28,1008478,1049119.66,4.03,Salary Revision
5494,1176,2024-09-10,784219,847819.16,8.11,Annual Increment
5495,1807,2024-03-12,1154890,1266452.37,9.66,Promotion
5496,2806,2024-10-26,892084,1010552.76,13.28,Promotion
5497,2938,2024-06-19,721271,812511.78,12.65,Market Adjustment
5498,35,2024-03-17,883970,1007725.8,14.0,Performance Bonus
5499,686,2025-07-19,1201300,1276140.99,6.23,Promotion
5500,1579,2024-09-27,532464,587733.76,10.38,Annual Increment
5501,363,2025-04-12,869745,1039084.35,19.47,Market Adjustment
5502,887,2024-03-24,1111794,1270891.72,14.31,Market Adjustment
5503,2682,2024-12-29,1413510,1622992.18,14.82,Market Adjustment
5504,2759,2025-09-02,567310,594087.03,4.72,Salary Revision
5505,2103,2025-08-13,1584275,1870553.49,18.07,Annual Increment
5506,2187,2025-01-08,1791306,1995156.62,11.38,Salary Revision
5507,2815,2024-11-09,1545409,1617579.6,4.67,Salary Revision
5508,1670,2024-02-09,559369,636953.48,13.87,Market Adjustment
5509,2914,2025-10-12,427493,488154.26,14.19,Salary Revision
5510,2797,2025-03-08,1047476,1125827.2,7.48,Promotion
5511,2293,2024-09-14,960589,1120815.25,16.68,Promotion
5512,2950,2025-12-13,840837,1001436.87,19.1,Promotion
5513,1498,2025-05-16,1648193,1713791.08,3.98,Salary Revision
5514,967,2025-05-22,721676,773420.17,7.17,Promotion
5515,143,2025-03-15,1696037,1816455.63,7.1,Annual Increment
5516,2894,2025-06-28,1017231,1194432.64,17.42,Salary Revision
5517,2046,2024-06-12,1100747,1139053.0,3.48,Market Adjustment
5518,1515,2024-10-30,1229169,1428663.13,16.23,Performance Bonus
5519,2826,2024-07-08,1432197,1639579.13,14.48,Performance Bonus
5520,1356,2025-12-17,1201124,1319074.38,9.82,Market Adjustment
5521,2957,2024-02-15,1583217,1720956.88,8.7,Promotion
5522,1477,2025-02-22,753167,831647.0,10.42,Salary Revision
5523,1935,2024-04-12,818023,897207.63,9.68,Salary Revision
5524,2060,2025-12-19,1051757,1255377.16,19.36,Annual Increment
5525,1765,2024-02-23,687511,814013.02,18.4,Promotion
5526,324,2025-03-20,621370,676299.11,8.84,Market Adjustment
5527,91,2024-03-19,1372996,1577023.21,14.86,Annual Increment
5528,2346,2025-04-07,946339,1123588.29,18.73,Salary Revision
5529,1255,2024-04-24,1315448,1374511.62,4.49,Market Adjustment
5530,760,2025-12-06,1086975,1229694.82,13.13,Market Adjustment
5531,1521,2025-07-21,1457365,1595523.2,9.48,Market Adjustment
5532,1830,2024-04-25,631102,662152.22,4.92,Promotion
5533,56,2024-01-16,1200429,1413985.32,17.79,Market Adjustment
5534,560,2025-01-09,752472,822150.91,9.26,Salary Revision
5535,487,2025-01-28,807202,856360.6,6.09,Annual Increment
5536,1172,2024-06-13,360392,432326.24,19.96,Market Adjustment
5537,2666,2025-08-26,1391819,1571642.01,12.92,Promotion
5538,645,2025-09-13,1121274,1310545.05,16.88,Market Adjustment
5539,1298,2024-05-16,897907,957438.23,6.63,Annual Increment
5540,1855,2024-05-31,1438186,1582292.24,10.02,Performance Bonus
5541,926,2025-10-09,468627,559259.46,19.34,Annual Increment
5542,123,2025-04-03,1370210,1561765.36,13.98,Annual Increment
5543,2031,2025-11-17,1363231,1594571.3,16.97,Promotion
5544,582,2025-08-04,502176,524020.66,4.35,Salary Revision
5545,1830,2025-01-26,443730,526130.66,18.57,Salary Revision
5546,1151,2024-04-22,917598,969534.05,5.66,Market Adjustment
5547,2695,2025-03-31,835860,966003.4,15.57,Promotion
5548,1774,2024-06-24,1310080,1527029.25,16.56,Market Adjustment
5549,1094,2025-09-07,1676642,1912377.87,14.06,Performance Bonus
5550,200,2024-01-28,485779,541400.7,11.45,Promotion
5551,2655,2024-11-09,1669154,1726405.98,3.43,Salary Revision
5552,1684,2024-08-21,966045,1138773.85,17.88,Promotion
5553,912,2025-10-08,1182623,1311174.12,10.87,Promotion
5554,2365,2024-05-05,1151722,1264705.93,9.81,Market Adjustment
5555,1666,2024-04-29,644894,685586.81,6.31,Annual Increment
5556,457,2024-05-13,834386,988663.97,18.49,Annual Increment
5557,2578,2025-06-19,1718564,1874437.75,9.07,Promotion
5558,1800,2024-02-17,1376191,1432201.97,4.07,Market Adjustment
5559,1334,2025-04-20,1611213,1801819.5,11.83,Annual Increment
5560,149,2024-11-26,303094,359621.03,18.65,Performance Bonus
5561,2796,2024-09-23,623673,719718.64,15.4,Annual Increment
5562,1267,2024-07-05,640717,694793.51,8.44,Promotion
5563,492,2025-09-10,1142175,1181580.04,3.45,Market Adjustment
5564,929,2024-04-05,1453061,1667678.11,14.77,Annual Increment
5565,892,2024-04-14,1084658,1214708.49,11.99,Annual Increment
5566,2025,2025-05-12,594936,704642.2,18.44,Promotion
5567,499,2024-01-26,665478,728232.58,9.43,Market Adjustment
5568,1438,2025-11-10,1737273,1834907.74,5.62,Performance Bonus
5569,721,2024-06-13,1761723,1822678.62,3.46,Promotion
5570,2358,2024-08-27,1773065,2016506.82,13.73,Performance Bonus
5571,1009,2024-10-25,971356,1021575.11,5.17,Market Adjustment
5572,2521,2024-05-16,988719,1157394.46,17.06,Promotion
5573,962,2024-12-24,561130,594068.33,5.87,Performance Bonus
5574,930,2024-06-24,1716560,1947780.63,13.47,Salary Revision
5575,2472,2025-06-30,1524908,1615792.52,5.96,Market Adjustment
5576,1490,2025-04-19,1243381,1426779.7,14.75,Promotion
5577,1451,2025-12-14,722911,760502.37,5.2,Performance Bonus
5578,1749,2024-06-27,432677,482954.07,11.62,Annual Increment
5579,1924,2024-08-23,1082770,1132144.31,4.56,Annual Increment
5580,2258,2024-03-20,1212833,1258556.8,3.77,Promotion
5581,1594,2024-11-03,1523252,1697816.68,11.46,Annual Increment
5582,2072,2025-01-19,582178,681788.66,17.11,Promotion
5583,1562,2025-03-03,330896,346381.93,4.68,Performance Bonus
5584,511,2025-08-22,577094,633302.96,9.74,Market Adjustment
5585,2642,2024-02-18,1411029,1506696.77,6.78,Salary Revision
5586,2777,2024-06-22,1424867,1620786.21,13.75,Promotion
5587,2893,2024-02-16,437989,522871.27,19.38,Performance Bonus
5588,2729,2025-05-11,1571765,1735071.38,10.39,Market Adjustment
5589,2188,2025-06-20,791632,920272.2,16.25,Performance Bonus
5590,821,2024-07-15,930131,1027980.78,10.52,Market Adjustment
5591,537,2025-05-28,554398,590821.95,6.57,Promotion
5592,2830,2024-09-09,570374,601231.23,5.41,Promotion
5593,2917,2025-10-01,1316104,1359403.82,3.29,Annual Increment
5594,2489,2024-07-20,862445,925489.73,7.31,Promotion
5595,1418,2025-05-10,1424852,1707542.64,19.84,Salary Revision
5596,632,2024-05-10,1754402,2050369.62,16.87,Promotion
5597,732,2024-03-30,1789839,2135098.94,19.29,Performance Bonus
5598,235,2025-05-10,1040682,1104267.67,6.11,Salary Revision
5599,1383,2025-02-03,692632,757185.3,9.32,Annual Increment
5600,1596,2024-02-26,758020,888096.23,17.16,Performance Bonus
5601,1003,2025-07-11,389815,458188.55,17.54,Annual Increment
5602,2178,2025-07-15,366228,394134.57,7.62,Performance Bonus
5603,1130,2025-01-10,469239,549338.1,17.07,Annual Increment
5604,1989,2025-12-22,1652999,1791189.72,8.36,Salary Revision
5605,1249,2024-06-04,505904,577236.46,14.1,Market Adjustment
5606,609,2024-11-07,278420,328814.02,18.1,Annual Increment
5607,901,2025-07-02,1058172,1121344.87,5.97,Annual Increment
5608,2084,2024-11-08,851513,973194.21,14.29,Promotion
5609,2339,2024-10-05,1760148,1954644.35,11.05,Market Adjustment
5610,1582,2024-07-30,382660,414573.84,8.34,Market Adjustment
5611,1951,2025-07-02,344440,375956.26,9.15,Market Adjustment
5612,2330,2025-11-23,402507,469282.91,16.59,Annual Increment
5613,1509,2025-01-26,431357,475700.5,10.28,Market Adjustment
5614,295,2025-08-15,412514,464614.52,12.63,Market Adjustment
5615,1352,2024-05-25,1148137,1235625.04,7.62,Salary Revision
5616,2747,2024-01-28,441520,498034.56,12.8,Performance Bonus
5617,2427,2024-10-17,693589,784102.36,13.05,Performance Bonus
5618,2242,2024-02-07,1291552,1408824.92,9.08,Promotion
5619,247,2025-12-29,1250677,1459039.79,16.66,Promotion
5620,75,2025-02-19,781881,827777.41,5.87,Promotion
5621,2731,2024-04-24,281266,293107.3,4.21,Performance Bonus
5622,394,2024-09-30,535118,617472.66,15.39,Annual Increment
5623,614,2025-10-24,894834,932864.44,4.25,Promotion
5624,2342,2024-01-29,760972,881053.38,15.78,Performance Bonus
5625,2541,2025-12-19,1096271,1215435.66,10.87,Salary Revision
5626,2652,2024-02-07,1201904,1320892.5,9.9,Salary Revision
5627,2144,2024-09-04,1245238,1328295.37,6.67,Promotion
5628,1747,2025-03-25,1278756,1511233.84,18.18,Promotion
5629,328,2024-12-20,1512364,1811055.89,19.75,Promotion
5630,541,2024-03-30,1168236,1332723.63,14.08,Annual Increment
5631,1886,2024-06-20,961183,1103630.32,14.82,Salary Revision
5632,2191,2025-08-04,1553668,1725814.41,11.08,Salary Revision
5633,1722,2024-05-23,989071,1058602.69,7.03,Promotion
5634,2585,2025-05-02,1686418,1900930.37,12.72,Market Adjustment
5635,832,2024-11-04,491776,556887.14,13.24,Performance Bonus
5636,1347,2025-04-11,897530,953176.86,6.2,Salary Revision
5637,2753,2024-07-05,1770605,2060275.98,16.36,Market Adjustment
5638,745,2025-12-25,739003,776839.95,5.12,Annual Increment
5639,650,2025-06-29,503863,569163.64,12.96,Market Adjustment
5640,97,2025-08-28,982127,1092812.71,11.27,Performance Bonus
5641,1116,2024-05-04,843050,949021.38,12.57,Performance Bonus
5642,1164,2025-07-16,1256502,1295704.86,3.12,Annual Increment
5643,5,2024-10-10,544189,599424.18,10.15,Salary Revision
5644,1902,2025-01-04,1079723,1168260.29,8.2,Salary Revision
5645,2726,2024-09-04,1162803,1295827.66,11.44,Market Adjustment
5646,2345,2025-10-06,1189159,1344701.0,13.08,Market Adjustment
5647,365,2025-05-09,1130362,1321167.11,16.88,Performance Bonus
5648,1424,2024-07-09,1144708,1313437.96,14.74,Annual Increment
5649,1053,2024-01-31,943372,976956.04,3.56,Performance Bonus
5650,1001,2024-09-13,990301,1072991.13,8.35,Promotion
5651,1927,2025-10-29,667710,692014.64,3.64,Performance Bonus
5652,1116,2024-01-18,1434987,1582073.17,10.25,Promotion
5653,1903,2025-08-12,1175639,1226661.73,4.34,Salary Revision
5654,2663,2025-02-11,1000976,1054428.12,5.34,Performance Bonus
5655,913,2024-06-20,923387,983407.15,6.5,Market Adjustment
5656,2432,2024-09-06,1227171,1413946.43,15.22,Promotion
5657,1508,2025-08-28,983509,1031405.89,4.87,Salary Revision
5658,660,2024-06-29,1220294,1342689.49,10.03,Promotion
5659,1748,2024-11-19,878536,939945.67,6.99,Annual Increment
5660,1287,2025-04-09,1537822,1659771.28,7.93,Salary Revision
5661,2543,2024-11-01,1423547,1669678.28,17.29,Market Adjustment
5662,2506,2024-07-06,1075168,1171180.5,8.93,Market Adjustment
5663,1696,2024-10-10,1628791,1798022.38,10.39,Market Adjustment
5664,1354,2024-08-19,798877,941636.32,17.87,Market Adjustment
5665,907,2024-12-28,894646,1029290.22,15.05,Annual Increment
5666,1251,2025-10-25,1533429,1611020.51,5.06,Salary Revision
5667,2472,2025-04-23,1485407,1591762.14,7.16,Salary Revision
5668,994,2025-11-17,1729933,2059658.23,19.06,Market Adjustment
5669,1130,2025-06-03,1462823,1618906.21,10.67,Promotion
5670,2355,2025-01-11,815474,961525.39,17.91,Market Adjustment
5671,71,2025-04-10,1352733,1567817.55,15.9,Salary Revision
5672,702,2025-09-26,556402,594348.62,6.82,Salary Revision
5673,1345,2025-01-18,1299633,1431415.79,10.14,Salary Revision
5674,2962,2024-11-08,1250400,1441711.2,15.3,Promotion
5675,2358,2025-10-06,1653011,1932369.86,16.9,Salary Revision
5676,2387,2025-03-22,815410,853734.27,4.7,Promotion
5677,425,2024-06-20,266727,319965.71,19.96,Salary Revision
5678,1825,2024-11-24,520718,541755.01,4.04,Promotion
5679,472,2025-12-18,1253984,1453994.45,15.95,Performance Bonus
5680,1339,2024-01-30,881994,1043310.7,18.29,Salary Revision
5681,1425,2025-02-04,654155,705702.41,7.88,Performance Bonus
5682,1518,2025-04-01,956065,1061518.97,11.03,Salary Revision
5683,541,2024-12-25,513530,532171.14,3.63,Annual Increment
5684,176,2024-05-22,882860,951105.08,7.73,Performance Bonus
5685,1247,2025-09-06,1050066,1247373.4,18.79,Promotion
5686,2964,2024-05-03,1531230,1635353.64,6.8,Annual Increment
5687,113,2025-10-17,546610,646366.33,18.25,Market Adjustment
5688,437,2024-03-01,535968,623009.2,16.24,Promotion
5689,1891,2025-11-19,949019,1115951.44,17.59,Market Adjustment
5690,2166,2025-10-18,1732641,1959790.24,13.11,Promotion
5691,1355,2025-04-12,1471277,1599866.61,8.74,Performance Bonus
5692,10,2025-12-14,1414710,1683221.96,18.98,Annual Increment
5693,2350,2024-02-29,1528180,1630720.88,6.71,Annual Increment
5694,1070,2024-12-29,1730204,1888171.63,9.13,Market Adjustment
5695,775,2025-10-14,793948,911690.49,14.83,Performance Bonus
5696,1589,2024-10-25,714073,745777.84,4.44,Promotion
5697,2221,2025-03-21,1404964,1535766.15,9.31,Promotion
5698,1215,2024-09-09,634968,674590.0,6.24,Performance Bonus
5699,646,2024-07-24,1656661,1914934.45,15.59,Annual Increment
5700,1019,2025-01-11,658740,713217.8,8.27,Market Adjustment
5701,751,2024-05-15,806003,885877.9,9.91,Annual Increment
5702,77,2025-09-21,881783,942978.74,6.94,Performance Bonus
5703,2926,2025-05-27,1465185,1612729.13,10.07,Performance Bonus
5704,2213,2025-07-18,308763,319754.96,3.56,Market Adjustment
5705,2912,2024-03-30,1734461,2051000.13,18.25,Salary Revision
5706,1150,2024-01-18,1049914,1215905.4,15.81,Annual Increment
5707,627,2025-02-04,1621156,1694432.25,4.52,Performance Bonus
5708,1795,2024-04-26,849882,884642.17,4.09,Market Adjustment
5709,772,2024-12-22,328726,355484.3,8.14,Market Adjustment
5710,240,2024-05-03,575406,614993.93,6.88,Market Adjustment
5711,193,2025-09-11,592610,626685.08,5.75,Salary Revision
5712,2497,2025-06-25,837896,923193.81,10.18,Market Adjustment
5713,743,2025-04-24,1190479,1378336.59,15.78,Promotion
5714,815,2024-05-26,671615,707009.11,5.27,Promotion
5715,2555,2024-03-29,740257,763649.12,3.16,Annual Increment
5716,551,2024-06-26,942456,1035005.18,9.82,Annual Increment
5717,883,2025-08-02,678681,800300.64,17.92,Promotion
5718,90,2025-05-22,710240,755340.24,6.35,Performance Bonus
5719,1919,2025-11-19,1174787,1223540.66,4.15,Annual Increment
5720,2746,2025-05-04,1147111,1334319.52,16.32,Market Adjustment
5721,44,2024-06-09,1167587,1372498.52,17.55,Promotion
5722,1960,2024-05-10,1528575,1732945.48,13.37,Market Adjustment
5723,1021,2024-08-21,368836,390781.74,5.95,Market Adjustment
5724,863,2024-12-26,367545,383459.7,4.33,Promotion
5725,946,2025-04-07,1790811,2021646.54,12.89,Market Adjustment
5726,1998,2024-07-26,607831,650318.39,6.99,Promotion
5727,1110,2025-10-28,1753110,2079188.46,18.6,Promotion
5728,192,2024-01-03,516455,579359.22,12.18,Performance Bonus
5729,279,2025-11-28,1469551,1715847.75,16.76,Annual Increment
5730,373,2024-07-15,1202566,1385356.03,15.2,Promotion
5731,2712,2025-04-27,527668,569775.91,7.98,Market Adjustment
5732,240,2025-05-15,1171376,1368635.72,16.84,Performance Bonus
5733,1061,2025-03-28,1635281,1929795.11,18.01,Performance Bonus
5734,2989,2025-07-09,463050,542416.77,17.14,Performance Bonus
5735,2631,2025-03-25,1583919,1817547.05,14.75,Market Adjustment
5736,1067,2024-05-05,1118053,1171719.54,4.8,Salary Revision
5737,750,2024-10-16,803039,833956.0,3.85,Market Adjustment
5738,2621,2025-06-06,1385867,1481076.06,6.87,Performance Bonus
5739,632,2025-05-21,1671110,1854597.88,10.98,Promotion
5740,1391,2024-04-11,1310716,1544416.66,17.83,Annual Increment
5741,737,2024-05-09,576215,624501.82,8.38,Annual Increment
5742,2396,2025-02-19,1693034,1842698.21,8.84,Performance Bonus
5743,2187,2025-06-06,840867,967922.0,15.11,Salary Revision
5744,2969,2025-04-15,559189,665994.1,19.1,Performance Bonus
5745,1021,2025-10-02,1565335,1662229.24,6.19,Salary Revision
5746,313,2024-07-22,640713,670826.51,4.7,Annual Increment
5747,353,2025-03-16,348872,366420.26,5.03,Performance Bonus
5748,2104,2025-12-09,338004,361698.08,7.01,Market Adjustment
5749,2820,2024-12-08,1409303,1551219.81,10.07,Salary Revision
5750,205,2025-10-17,1654273,1961636.92,18.58,Annual Increment
5751,1862,2025-08-25,353774,416285.87,17.67,Performance Bonus
5752,1194,2024-06-01,1704555,1766089.44,3.61,Promotion
5753,2451,2024-08-07,566776,617729.16,8.99,Salary Revision
5754,2538,2025-03-08,1544468,1656905.27,7.28,Market Adjustment
5755,730,2025-04-27,1504469,1630994.84,8.41,Annual Increment
5756,2024,2024-05-24,463959,491518.16,5.94,Promotion
5757,2017,2024-07-27,1063297,1230447.29,15.72,Promotion
5758,903,2025-01-04,1419280,1571426.82,10.72,Promotion
5759,88,2024-05-07,1006477,1183315.01,17.57,Promotion
5760,592,2024-05-30,486950,532674.61,9.39,Performance Bonus
5761,2782,2024-03-04,922142,1057235.8,14.65,Market Adjustment
5762,2422,2025-05-10,1604862,1757323.89,9.5,Promotion
5763,800,2025-10-10,1793379,1847718.38,3.03,Salary Revision
5764,801,2025-10-20,674372,806481.47,19.59,Market Adjustment
5765,1238,2025-11-15,1178657,1389754.47,17.91,Annual Increment
5766,1249,2024-12-04,1303196,1528518.59,17.29,Performance Bonus
5767,2084,2024-02-23,1506656,1700411.96,12.86,Market Adjustment
5768,49,2025-05-21,818248,907437.03,10.9,Promotion
5769,43,2025-11-25,1034735,1173803.38,13.44,Performance Bonus
5770,2079,2024-12-24,1685195,1835851.43,8.94,Salary Revision
5771,1283,2025-10-16,647340,753503.76,16.4,Performance Bonus
5772,2036,2025-06-23,789762,897248.61,13.61,Promotion
5773,1628,2025-10-11,1145774,1303776.23,13.79,Promotion
5774,656,2024-10-25,1503536,1738087.62,15.6,Performance Bonus
