review_id,employee_id,review_date,review_period,performance_rating,performance_category,goals_completed,manager_feedback,promotion_recommended
5697,2850,2025-11-04,Q4,2.8,Needs Improvement,10,Consistently exceeds expectations.,Yes
5698,65,2024-11-13,Q4,4.9,Outstanding,10,Excellent leadership and teamwork.,Yes
5699,993,2025-04-13,Q4,2.5,Needs Improvement,3,Strong technical skills.,No
5700,919,2025-01-20,Q1,4.4,Exceeds Expectations,10,Good communication and collaboration.,Yes
5701,1262,2024-02-25,Q4,4.5,Outstanding,10,Strong technical skills.,Yes
5702,876,2024-10-18,Q1,3.9,Meets Expectations,7,Good communication and collaboration.,Yes
5703,1901,2025-08-08,Q2,3.3,Meets Expectations,7,Requires additional coaching.,Yes
5704,1162,2025-09-03,Q3,3.4,Meets Expectations,4,Consistently exceeds expectations.,Yes
5705,243,2025-10-01,Q4,2.3,Poor,7,Good communication and collaboration.,Yes
5706,1014,2024-03-08,Q3,2.3,Poor,8,Requires additional coaching.,No
5707,397,2025-06-03,Q1,3.5,Meets Expectations,5,Demonstrates strong problem-solving skills.,No
5708,2436,2024-11-24,Q4,2.2,Poor,3,Excellent leadership and teamwork.,Yes
5709,1111,2024-05-11,Q4,2.7,Needs Improvement,7,Good communication and collaboration.,Yes
5710,1451,2025-10-06,Q4,4.7,Outstanding,7,Excellent leadership and teamwork.,No
5711,861,2024-03-12,Q3,3.1,Meets Expectations,4,Reliable and dependable employee.,Yes
5712,506,2024-10-11,Q3,2.2,Poor,7,Consistently exceeds expectations.,Yes
5713,466,2025-02-21,Q1,3.8,Meets Expectations,5,Excellent leadership and teamwork.,No
5714,48,2024-11-14,Q2,3.5,Meets Expectations,9,Good communication and collaboration.,Yes
5715,136,2024-01-14,Q2,3.1,Meets Expectations,5,Consistently exceeds expectations.,No
5716,1085,2024-07-25,Q4,2.5,Needs Improvement,10,Good communication and collaboration.,No
5717,820,2024-04-28,Q2,3.7,Meets Expectations,8,Requires additional coaching.,Yes
5718,507,2024-08-22,Q1,4.5,Outstanding,8,Strong technical skills.,No
5719,581,2025-07-27,Q1,3.2,Meets Expectations,7,Needs improvement in productivity.,No
5720,859,2024-05-03,Q3,3.3,Meets Expectations,5,Requires additional coaching.,Yes
5721,2949,2024-06-07,Q3,3.9,Meets Expectations,3,Consistently exceeds expectations.,No
5722,2507,2025-12-14,Q3,3.7,Meets Expectations,3,Reliable and dependable employee.,Yes
5723,548,2024-10-02,Q3,2.6,Needs Improvement,6,Needs improvement in productivity.,Yes
5724,2842,2024-07-04,Q3,2.6,Needs Improvement,5,Excellent leadership and teamwork.,No
5725,115,2024-07-17,Q4,4.8,Outstanding,8,Excellent leadership and teamwork.,No
5726,2934,2024-08-26,Q1,4.0,Exceeds Expectations,10,Good communication and collaboration.,No
5727,1062,2025-03-05,Q3,4.4,Exceeds Expectations,5,Needs improvement in productivity.,Yes
5728,1149,2024-05-07,Q4,4.1,Exceeds Expectations,10,Demonstrates strong problem-solving skills.,No
5729,1037,2025-03-25,Q3,2.9,Needs Improvement,9,Strong technical skills.,Yes
5730,139,2025-07-16,Q3,2.9,Needs Improvement,3,Excellent leadership and teamwork.,No
5731,36,2024-06-19,Q2,3.2,Meets Expectations,9,Strong technical skills.,No
5732,516,2025-09-01,Q4,4.9,Outstanding,8,Needs improvement in productivity.,Yes
5733,2036,2025-05-12,Q2,3.4,Meets Expectations,8,Strong technical skills.,No
5734,85,2024-01-10,Q2,3.7,Meets Expectations,4,Excellent leadership and teamwork.,No
5735,100,2024-03-21,Q3,3.4,Meets Expectations,7,Needs improvement in productivity.,Yes
5736,2471,2024-12-27,Q1,3.3,Meets Expectations,9,Excellent leadership and teamwork.,Yes
5737,579,2024-11-28,Q3,4.5,Outstanding,10,Excellent leadership and teamwork.,No
5738,2309,2024-03-23,Q2,2.4,Poor,8,Consistently exceeds expectations.,No
5739,1216,2024-12-03,Q4,2.6,Needs Improvement,3,Good communication and collaboration.,Yes
5740,1523,2025-04-03,Q2,2.2,Poor,7,Good communication and collaboration.,No
5741,1096,2024-03-13,Q4,4.8,Outstanding,8,Reliable and dependable employee.,Yes
5742,1751,2024-01-01,Q4,2.3,Poor,7,Requires additional coaching.,No
5743,1377,2025-07-13,Q3,4.8,Outstanding,8,Needs improvement in productivity.,No
5744,2077,2024-04-27,Q2,4.6,Outstanding,10,Good communication and collaboration.,Yes
5745,2020,2025-04-24,Q3,4.1,Exceeds Expectations,5,Demonstrates strong problem-solving skills.,Yes
5746,2168,2024-05-20,Q2,2.7,Needs Improvement,7,Excellent leadership and teamwork.,Yes
5747,874,2024-09-14,Q2,3.8,Meets Expectations,9,Reliable and dependable employee.,No
5748,1588,2025-10-04,Q4,2.3,Poor,7,Excellent leadership and teamwork.,No
5749,166,2024-08-16,Q4,2.8,Needs Improvement,8,Needs improvement in productivity.,Yes
5750,331,2025-04-19,Q4,2.5,Needs Improvement,6,Consistently exceeds expectations.,Yes
5751,66,2024-09-29,Q2,3.1,Meets Expectations,5,Reliable and dependable employee.,Yes
5752,1954,2024-06-19,Q3,4.3,Exceeds Expectations,8,Needs improvement in productivity.,Yes
5753,2155,2025-01-31,Q2,4.9,Outstanding,10,Requires additional coaching.,No
5754,1973,2024-12-21,Q2,4.4,Exceeds Expectations,6,Good communication and collaboration.,No
5755,2864,2024-08-16,Q2,2.8,Needs Improvement,10,Good communication and collaboration.,Yes
5756,2931,2025-06-16,Q2,3.3,Meets Expectations,9,Reliable and dependable employee.,Yes
5757,1412,2025-08-12,Q1,2.4,Poor,5,Requires additional coaching.,Yes
5758,2006,2025-08-16,Q2,3.3,Meets Expectations,4,Strong technical skills.,Yes
5759,2573,2024-12-05,Q4,3.9,Meets Expectations,9,Needs improvement in productivity.,Yes
5760,2035,2024-08-01,Q3,2.2,Poor,10,Good communication and collaboration.,Yes
5761,108,2024-04-20,Q1,3.1,Meets Expectations,6,Consistently exceeds expectations.,No
5762,910,2025-09-29,Q3,2.1,Poor,3,Demonstrates strong problem-solving skills.,Yes
5763,955,2024-04-22,Q2,3.4,Meets Expectations,4,Reliable and dependable employee.,No
5764,790,2024-01-25,Q3,4.7,Outstanding,4,Strong technical skills.,No
5765,212,2024-08-03,Q2,4.7,Outstanding,10,Needs improvement in productivity.,Yes
5766,2153,2025-03-15,Q1,2.4,Poor,3,Excellent leadership and teamwork.,No
5767,618,2024-02-10,Q4,2.5,Needs Improvement,4,Reliable and dependable employee.,Yes
5768,2140,2024-09-28,Q3,3.8,Meets Expectations,8,Reliable and dependable employee.,Yes
5769,2443,2024-08-01,Q3,5.0,Outstanding,9,Excellent leadership and teamwork.,Yes
5770,961,2024-03-12,Q3,2.6,Needs Improvement,10,Needs improvement in productivity.,Yes
5771,1886,2025-03-25,Q1,3.1,Meets Expectations,6,Reliable and dependable employee.,Yes
5772,57,2025-11-26,Q1,4.5,Outstanding,9,Excellent leadership and teamwork.,No
5773,275,2025-09-28,Q1,3.4,Meets Expectations,5,Strong technical skills.,Yes
5774,906,2024-06-17,Q1,4.8,Outstanding,10,Requires additional coaching.,No
5775,2661,2024-08-18,Q4,3.0,Meets Expectations,8,Needs improvement in productivity.,No
5776,21,2025-08-31,Q1,3.8,Meets Expectations,7,Needs improvement in productivity.,Yes
5777,1216,2024-03-06,Q4,3.9,Meets Expectations,5,Good communication and collaboration.,No
5778,1689,2024-09-25,Q4,3.9,Meets Expectations,5,Demonstrates strong problem-solving skills.,Yes
5779,2055,2025-12-02,Q3,3.3,Meets Expectations,4,Consistently exceeds expectations.,No
5780,2826,2025-06-16,Q3,2.4,Poor,6,Strong technical skills.,No
5781,189,2024-04-16,Q3,4.0,Exceeds Expectations,9,Reliable and dependable employee.,Yes
5782,1995,2025-11-15,Q3,4.6,Outstanding,6,Strong technical skills.,Yes
5783,2352,2025-07-03,Q1,4.7,Outstanding,9,Requires additional coaching.,No
5784,1051,2024-07-25,Q4,4.9,Outstanding,9,Needs improvement in productivity.,No
5785,1829,2025-10-13,Q1,2.8,Needs Improvement,4,Excellent leadership and teamwork.,No
5786,2645,2025-11-03,Q4,4.4,Exceeds Expectations,10,Reliable and dependable employee.,No
5787,1187,2024-12-10,Q4,4.8,Outstanding,6,Demonstrates strong problem-solving skills.,No
5788,888,2025-02-14,Q1,3.4,Meets Expectations,4,Reliable and dependable employee.,No
5789,2356,2024-11-23,Q1,2.6,Needs Improvement,9,Strong technical skills.,No
5790,2769,2024-11-28,Q2,4.0,Exceeds Expectations,7,Good communication and collaboration.,No
5791,2239,2024-05-16,Q4,2.0,Poor,3,Strong technical skills.,Yes
5792,1977,2025-02-27,Q2,3.9,Meets Expectations,9,Needs improvement in productivity.,Yes
5793,2085,2025-10-09,Q3,4.5,Outstanding,9,Reliable and dependable employee.,No
5794,2856,2024-09-10,Q2,4.7,Outstanding,3,Good communication and collaboration.,Yes
5795,1924,2024-10-01,Q3,4.9,Outstanding,10,Consistently exceeds expectations.,Yes
5796,1492,2024-07-10,Q4,3.2,Meets Expectations,5,Consistently exceeds expectations.,Yes
5797,1021,2024-11-22,Q3,2.0,Poor,10,Needs improvement in productivity.,Yes
5798,1505,2024-02-22,Q3,2.7,Needs Improvement,5,Needs improvement in productivity.,No
5799,1560,2025-07-30,Q1,2.1,Poor,8,Demonstrates strong problem-solving skills.,Yes
5800,1669,2024-01-08,Q1,4.0,Exceeds Expectations,6,Excellent leadership and teamwork.,Yes
5801,1101,2024-08-22,Q2,2.2,Poor,9,Needs improvement in productivity.,Yes
5802,513,2025-01-30,Q3,3.8,Meets Expectations,9,Strong technical skills.,No
5803,2950,2024-02-02,Q1,4.4,Exceeds Expectations,10,Excellent leadership and teamwork.,No
5804,181,2025-04-15,Q3,2.1,Poor,9,Consistently exceeds expectations.,No
5805,982,2025-06-11,Q4,2.7,Needs Improvement,3,Excellent leadership and teamwork.,No
5806,2422,2025-10-15,Q4,2.2,Poor,7,Strong technical skills.,Yes
5807,1588,2025-08-30,Q1,3.7,Meets Expectations,9,Good communication and collaboration.,No
5808,1789,2024-03-07,Q1,2.6,Needs Improvement,8,Demonstrates strong problem-solving skills.,No
5809,1234,2024-01-05,Q3,4.5,Outstanding,7,Needs improvement in productivity.,No
5810,1758,2024-09-27,Q2,2.4,Poor,7,Demonstrates strong problem-solving skills.,No
5811,275,2024-05-06,Q4,2.8,Needs Improvement,8,Good communication and collaboration.,Yes
5812,1027,2024-11-28,Q4,2.3,Poor,5,Requires additional coaching.,Yes
5813,2904,2025-01-07,Q2,2.8,Needs Improvement,4,Reliable and dependable employee.,Yes
5814,840,2024-11-11,Q2,4.1,Exceeds Expectations,4,Needs improvement in productivity.,Yes
5815,59,2025-07-31,Q1,3.4,Meets Expectations,6,Reliable and dependable employee.,Yes
5816,1186,2024-07-07,Q3,4.2,Exceeds Expectations,8,Requires additional coaching.,No
5817,1979,2024-09-28,Q3,2.2,Poor,4,Demonstrates strong problem-solving skills.,No
5818,1600,2024-05-01,Q3,2.0,Poor,9,Good communication and collaboration.,Yes
5819,405,2024-10-15,Q3,3.2,Meets Expectations,8,Demonstrates strong problem-solving skills.,No
5820,2014,2024-04-01,Q4,4.8,Outstanding,9,Needs improvement in productivity.,No
5821,2948,2024-02-28,Q4,3.3,Meets Expectations,7,Demonstrates strong problem-solving skills.,No
5822,192,2025-03-12,Q2,3.7,Meets Expectations,3,Needs improvement in productivity.,Yes
5823,2401,2025-01-02,Q3,3.3,Meets Expectations,8,Reliable and dependable employee.,Yes
5824,2012,2024-05-20,Q3,3.1,Meets Expectations,10,Reliable and dependable employee.,No
5825,589,2024-05-01,Q3,3.4,Meets Expectations,7,Reliable and dependable employee.,Yes
5826,21,2025-01-23,Q3,3.3,Meets Expectations,3,Requires additional coaching.,Yes
5827,2437,2025-02-12,Q4,4.5,Outstanding,6,Requires additional coaching.,No
5828,143,2025-05-23,Q4,2.2,Poor,5,Strong technical skills.,No
5829,1769,2024-12-14,Q1,2.6,Needs Improvement,6,Reliable and dependable employee.,Yes
5830,1053,2025-01-25,Q2,2.7,Needs Improvement,4,Good communication and collaboration.,Yes
5831,991,2025-03-06,Q1,4.5,Outstanding,4,Consistently exceeds expectations.,No
5832,2739,2024-12-01,Q3,2.1,Poor,7,Needs improvement in productivity.,No
5833,2143,2024-03-29,Q3,3.5,Meets Expectations,5,Strong technical skills.,No
5834,629,2024-05-04,Q1,3.7,Meets Expectations,8,Consistently exceeds expectations.,No
5835,790,2025-01-27,Q4,3.2,Meets Expectations,7,Needs improvement in productivity.,No
5836,2898,2024-10-12,Q2,4.9,Outstanding,8,Consistently exceeds expectations.,No
5837,2343,2025-02-10,Q2,4.6,Outstanding,10,Consistently exceeds expectations.,Yes
5838,1345,2025-04-30,Q4,3.0,Meets Expectations,9,Requires additional coaching.,Yes
5839,2692,2025-06-22,Q3,5.0,Outstanding,9,Strong technical skills.,Yes
5840,1901,2024-08-28,Q2,4.0,Exceeds Expectations,8,Requires additional coaching.,Yes
5841,2837,2025-09-28,Q1,2.4,Poor,9,Reliable and dependable employee.,No
5842,1740,2024-03-09,Q3,4.8,Outstanding,10,Requires additional coaching.,Yes
5843,2425,2025-12-30,Q3,2.6,Needs Improvement,5,Requires additional coaching.,No
5844,479,2025-08-08,Q4,3.5,Meets Expectations,6,Requires additional coaching.,No
5845,2313,2024-12-10,Q1,4.2,Exceeds Expectations,4,Excellent leadership and teamwork.,Yes
5846,2683,2025-12-10,Q4,5.0,Outstanding,4,Excellent leadership and teamwork.,No
5847,2951,2025-11-24,Q2,4.2,Exceeds Expectations,3,Good communication and collaboration.,No
5848,651,2025-11-17,Q2,2.3,Poor,4,Needs improvement in productivity.,Yes
5849,2344,2024-05-11,Q3,2.1,Poor,8,Requires additional coaching.,Yes
5850,1249,2024-10-21,Q3,4.4,Exceeds Expectations,9,Reliable and dependable employee.,Yes
5851,147,2025-05-10,Q3,2.3,Poor,9,Requires additional coaching.,Yes
5852,2590,2025-04-19,Q2,4.4,Exceeds Expectations,8,Excellent leadership and teamwork.,Yes
5853,1180,2024-10-08,Q2,2.6,Needs Improvement,9,Reliable and dependable employee.,No
5854,986,2024-11-26,Q1,4.0,Exceeds Expectations,7,Excellent leadership and teamwork.,Yes
5855,220,2024-03-01,Q3,3.9,Meets Expectations,8,Strong technical skills.,Yes
5856,2755,2024-06-05,Q2,2.8,Needs Improvement,3,Reliable and dependable employee.,No
5857,2168,2025-11-23,Q3,2.9,Needs Improvement,3,Demonstrates strong problem-solving skills.,No
5858,1512,2024-12-01,Q2,2.0,Poor,6,Reliable and dependable employee.,Yes
5859,2394,2025-10-08,Q4,3.9,Meets Expectations,3,Reliable and dependable employee.,No
5860,1106,2025-02-23,Q2,2.0,Poor,4,Excellent leadership and teamwork.,Yes
5861,1918,2025-11-30,Q2,3.5,Meets Expectations,6,Needs improvement in productivity.,Yes
5862,530,2024-12-09,Q4,4.3,Exceeds Expectations,10,Good communication and collaboration.,No
5863,1787,2024-09-04,Q3,3.1,Meets Expectations,10,Requires additional coaching.,Yes
5864,1793,2024-07-10,Q3,2.4,Poor,10,Good communication and collaboration.,No
5865,1313,2024-01-28,Q1,2.9,Needs Improvement,7,Demonstrates strong problem-solving skills.,Yes
5866,737,2025-12-25,Q4,4.7,Outstanding,9,Consistently exceeds expectations.,No
5867,2799,2024-01-05,Q2,2.7,Needs Improvement,5,Strong technical skills.,Yes
5868,1896,2025-06-17,Q2,4.1,Exceeds Expectations,4,Needs improvement in productivity.,Yes
5869,2629,2024-12-16,Q3,2.3,Poor,6,Good communication and collaboration.,Yes
5870,1789,2024-01-01,Q3,2.5,Needs Improvement,5,Strong technical skills.,No
5871,1939,2024-05-13,Q1,2.6,Needs Improvement,5,Excellent leadership and teamwork.,Yes
5872,1843,2025-10-30,Q1,4.8,Outstanding,5,Demonstrates strong problem-solving skills.,No
5873,2456,2024-05-03,Q3,2.7,Needs Improvement,8,Demonstrates strong problem-solving skills.,Yes
5874,1179,2024-07-15,Q1,4.4,Exceeds Expectations,4,Requires additional coaching.,Yes
5875,727,2024-10-21,Q4,2.1,Poor,8,Consistently exceeds expectations.,Yes
5876,16,2024-01-03,Q3,4.2,Exceeds Expectations,6,Requires additional coaching.,No
5877,884,2024-10-29,Q3,3.2,Meets Expectations,7,Good communication and collaboration.,Yes
5878,2308,2024-09-03,Q4,4.4,Exceeds Expectations,4,Strong technical skills.,Yes
5879,641,2024-06-16,Q1,4.1,Exceeds Expectations,3,Demonstrates strong problem-solving skills.,Yes
5880,677,2024-05-19,Q4,4.8,Outstanding,9,Good communication and collaboration.,No
5881,644,2024-06-25,Q1,3.4,Meets Expectations,10,Needs improvement in productivity.,No
5882,436,2025-05-22,Q2,2.2,Poor,6,Needs improvement in productivity.,Yes
5883,162,2025-08-11,Q1,2.0,Poor,3,Requires additional coaching.,Yes
5884,2598,2025-04-05,Q3,4.9,Outstanding,9,Demonstrates strong problem-solving skills.,No
5885,1355,2025-06-04,Q3,2.9,Needs Improvement,9,Consistently exceeds expectations.,No
5886,679,2025-08-26,Q3,3.7,Meets Expectations,10,Excellent leadership and teamwork.,Yes
5887,1185,2024-08-11,Q4,2.8,Needs Improvement,6,Good communication and collaboration.,Yes
5888,2916,2025-07-31,Q4,2.9,Needs Improvement,8,Requires additional coaching.,No
5889,267,2025-02-08,Q4,3.0,Meets Expectations,6,Needs improvement in productivity.,Yes
5890,1907,2025-04-13,Q2,2.9,Needs Improvement,8,Consistently exceeds expectations.,No
5891,444,2025-08-04,Q4,4.4,Exceeds Expectations,9,Requires additional coaching.,No
5892,2883,2024-09-06,Q3,4.5,Outstanding,9,Needs improvement in productivity.,No
5893,52,2025-02-06,Q2,2.1,Poor,6,Demonstrates strong problem-solving skills.,No
5894,629,2024-05-13,Q4,2.5,Needs Improvement,7,Strong technical skills.,Yes
5895,362,2025-04-29,Q2,2.0,Poor,5,Reliable and dependable employee.,No
5896,380,2024-08-26,Q3,4.2,Exceeds Expectations,8,Demonstrates strong problem-solving skills.,No
5897,2951,2025-05-13,Q2,2.6,Needs Improvement,6,Demonstrates strong problem-solving skills.,No
5898,1693,2025-11-19,Q1,2.1,Poor,7,Reliable and dependable employee.,No
5899,1258,2024-01-07,Q2,2.6,Needs Improvement,10,Excellent leadership and teamwork.,Yes
5900,904,2025-02-03,Q2,4.4,Exceeds Expectations,5,Reliable and dependable employee.,Yes
5901,67,2024-02-22,Q2,3.9,Meets Expectations,8,Reliable and dependable employee.,No
5902,2750,2025-03-03,Q2,2.6,Needs Improvement,5,Needs improvement in productivity.,Yes
5903,357,2024-08-12,Q3,4.1,Exceeds Expectations,9,Reliable and dependable employee.,No
5904,105,2024-11-22,Q4,3.4,Meets Expectations,8,Good communication and collaboration.,Yes
5905,2236,2025-09-29,Q2,3.4,Meets Expectations,7,Demonstrates strong problem-solving skills.,No
5906,1876,2024-06-29,Q1,4.1,Exceeds Expectations,3,Demonstrates strong problem-solving skills.,Yes
5907,1273,2025-04-15,Q4,2.9,Needs Improvement,9,Requires additional coaching.,No
5908,2818,2024-01-07,Q4,3.7,Meets Expectations,3,Strong technical skills.,Yes
5909,2122,2025-04-21,Q2,3.2,Meets Expectations,8,Excellent leadership and teamwork.,No
5910,1374,2025-12-14,Q3,3.7,Meets Expectations,9,Reliable and dependable employee.,No
5911,756,2025-06-17,Q2,3.1,Meets Expectations,6,Reliable and dependable employee.,No
5912,1835,2025-06-03,Q2,4.2,Exceeds Expectations,10,Good communication and collaboration.,No
5913,2941,2025-10-02,Q4,4.5,Outstanding,5,Demonstrates strong problem-solving skills.,Yes
5914,2981,2024-04-25,Q4,4.0,Exceeds Expectations,5,Good communication and collaboration.,Yes
5915,1038,2024-02-09,Q4,3.9,Meets Expectations,9,Requires additional coaching.,Yes
5916,189,2024-04-17,Q3,3.1,Meets Expectations,9,Consistently exceeds expectations.,Yes
5917,1551,2024-02-29,Q4,4.6,Outstanding,5,Requires additional coaching.,No
5918,2524,2024-12-31,Q3,4.9,Outstanding,7,Strong technical skills.,Yes
5919,1007,2025-11-13,Q3,4.0,Exceeds Expectations,4,Requires additional coaching.,No
5920,1709,2024-02-03,Q2,4.4,Exceeds Expectations,7,Strong technical skills.,Yes
5921,2300,2025-09-07,Q2,4.9,Outstanding,6,Consistently exceeds expectations.,Yes
5922,2231,2024-06-04,Q4,2.1,Poor,6,Strong technical skills.,No
5923,1724,2025-09-11,Q2,3.8,Meets Expectations,6,Demonstrates strong problem-solving skills.,No
5924,2468,2024-10-05,Q2,4.9,Outstanding,3,Consistently exceeds expectations.,Yes
5925,656,2024-04-25,Q1,4.8,Outstanding,4,Requires additional coaching.,Yes
5926,393,2024-10-20,Q3,3.5,Meets Expectations,5,Excellent leadership and teamwork.,Yes
5927,2569,2024-10-15,Q1,2.5,Needs Improvement,8,Reliable and dependable employee.,Yes
5928,300,2025-10-18,Q2,4.8,Outstanding,9,Good communication and collaboration.,Yes
5929,1193,2024-08-20,Q2,4.3,Exceeds Expectations,4,Reliable and dependable employee.,No
